speed	time
27	"2016-04-15 12:50:40,212"
27	"2016-04-15 12:50:41,205"
27	"2016-04-15 12:50:42,231"
27	"2016-04-15 12:50:43,211"
28	"2016-04-15 12:50:44,223"
28	"2016-04-15 12:50:45,247"
27	"2016-04-15 12:50:46,263"
26	"2016-04-15 12:50:47,228"
24	"2016-04-15 12:50:48,244"
17	"2016-04-15 12:50:49,232"
12	"2016-04-15 12:50:50,269"
6	"2016-04-15 12:50:51,242"
2	"2016-04-15 12:50:52,254"
3	"2016-04-15 12:50:53,244"
6	"2016-04-15 12:50:54,276"
11	"2016-04-15 12:50:55,256"
15	"2016-04-15 12:50:56,256"
17	"2016-04-15 12:50:57,247"
16	"2016-04-15 12:50:58,273"
15	"2016-04-15 12:50:59,257"
16	"2016-04-15 12:51:00,246"
17	"2016-04-15 12:51:01,267"
18	"2016-04-15 12:51:02,251"
18	"2016-04-15 12:51:03,243"
17	"2016-04-15 12:51:04,245"
17	"2016-04-15 12:51:05,239"
18	"2016-04-15 12:51:06,243"
21	"2016-04-15 12:51:07,296"
20	"2016-04-15 12:51:08,269"
19	"2016-04-15 12:51:09,351"
19	"2016-04-15 12:51:10,311"
18	"2016-04-15 12:51:11,280"
17	"2016-04-15 12:51:12,310"
15	"2016-04-15 12:51:13,340"
14	"2016-04-15 12:51:14,307"
14	"2016-04-15 12:51:15,311"
13	"2016-04-15 12:51:16,324"
10	"2016-04-15 12:51:17,299"
7	"2016-04-15 12:51:18,363"
6	"2016-04-15 12:51:19,332"
3	"2016-04-15 12:51:20,348"
3	"2016-04-15 12:51:21,353"
7	"2016-04-15 12:51:22,333"
12	"2016-04-15 12:51:23,355"
15	"2016-04-15 12:51:24,407"
17	"2016-04-15 12:51:25,418"
17	"2016-04-15 12:51:26,338"
18	"2016-04-15 12:51:27,367"
20	"2016-04-15 12:51:28,358"
21	"2016-04-15 12:51:29,368"
20	"2016-04-15 12:51:30,364"
18	"2016-04-15 12:51:31,387"
13	"2016-04-15 12:51:32,408"
9	"2016-04-15 12:51:33,399"
8	"2016-04-15 12:51:34,399"
5	"2016-04-15 12:51:35,407"
2	"2016-04-15 12:51:36,381"
4	"2016-04-15 12:51:37,409"
10	"2016-04-15 12:51:38,443"
16	"2016-04-15 12:51:39,515"
22	"2016-04-15 12:51:40,384"
25	"2016-04-15 12:51:41,407"
24	"2016-04-15 12:51:42,432"
25	"2016-04-15 12:51:43,400"
26	"2016-04-15 12:51:44,439"
26	"2016-04-15 12:51:45,389"
25	"2016-04-15 12:51:46,397"
24	"2016-04-15 12:51:47,455"
24	"2016-04-15 12:51:48,384"
27	"2016-04-15 12:51:49,407"
27	"2016-04-15 12:51:50,416"
27	"2016-04-15 12:51:51,403"
26	"2016-04-15 12:51:52,383"
24	"2016-04-15 12:51:53,409"
19	"2016-04-15 12:51:54,415"
10	"2016-04-15 12:51:55,393"
5	"2016-04-15 12:51:56,401"
5	"2016-04-15 12:51:57,383"
6	"2016-04-15 12:51:58,401"
6	"2016-04-15 12:51:59,403"
2	"2016-04-15 12:52:00,413"
3	"2016-04-15 12:52:01,403"
0	"2016-04-15 12:52:02,422"
0	"2016-04-15 12:52:03,401"
0	"2016-04-15 12:52:04,435"
0	"2016-04-15 12:52:05,442"
0	"2016-04-15 12:52:06,426"
3	"2016-04-15 12:52:07,426"
9	"2016-04-15 12:52:08,418"
15	"2016-04-15 12:52:09,406"
19	"2016-04-15 12:52:10,418"
23	"2016-04-15 12:52:11,408"
27	"2016-04-15 12:52:12,393"
28	"2016-04-15 12:52:13,414"
28	"2016-04-15 12:52:14,436"
27	"2016-04-15 12:52:15,428"
26	"2016-04-15 12:52:16,455"
25	"2016-04-15 12:52:17,457"
26	"2016-04-15 12:52:18,435"
25	"2016-04-15 12:52:19,428"
24	"2016-04-15 12:52:20,434"
23	"2016-04-15 12:52:21,429"
21	"2016-04-15 12:52:22,454"
17	"2016-04-15 12:52:23,448"
14	"2016-04-15 12:52:24,423"
11	"2016-04-15 12:52:25,427"
5	"2016-04-15 12:52:26,496"
2	"2016-04-15 12:52:27,430"
3	"2016-04-15 12:52:28,436"
8	"2016-04-15 12:52:29,464"
13	"2016-04-15 12:52:30,497"
16	"2016-04-15 12:52:31,475"
17	"2016-04-15 12:52:32,445"
16	"2016-04-15 12:52:33,508"
14	"2016-04-15 12:52:34,477"
13	"2016-04-15 12:52:35,486"
12	"2016-04-15 12:52:36,512"
12	"2016-04-15 12:52:37,476"
11	"2016-04-15 12:52:38,464"
11	"2016-04-15 12:52:39,501"
10	"2016-04-15 12:52:40,509"
10	"2016-04-15 12:52:41,479"
7	"2016-04-15 12:52:42,486"
5	"2016-04-15 12:52:43,504"
6	"2016-04-15 12:52:44,497"
10	"2016-04-15 12:52:45,496"
14	"2016-04-15 12:52:46,490"
17	"2016-04-15 12:52:47,507"
17	"2016-04-15 12:52:48,474"
16	"2016-04-15 12:52:49,488"
16	"2016-04-15 12:52:50,511"
17	"2016-04-15 12:52:51,487"
16	"2016-04-15 12:52:52,479"
15	"2016-04-15 12:52:53,515"
15	"2016-04-15 12:52:54,500"
16	"2016-04-15 12:52:55,521"
18	"2016-04-15 12:52:56,547"
19	"2016-04-15 12:52:57,516"
20	"2016-04-15 12:52:58,520"
21	"2016-04-15 12:52:59,533"
22	"2016-04-15 12:53:00,509"
22	"2016-04-15 12:53:01,538"
22	"2016-04-15 12:53:02,537"
21	"2016-04-15 12:53:03,526"
21	"2016-04-15 12:53:04,564"
21	"2016-04-15 12:53:05,603"
20	"2016-04-15 12:53:06,575"
19	"2016-04-15 12:53:07,553"
17	"2016-04-15 12:53:08,561"
14	"2016-04-15 12:53:09,594"
13	"2016-04-15 12:53:10,589"
12	"2016-04-15 12:53:11,568"
11	"2016-04-15 12:53:12,564"
7	"2016-04-15 12:53:13,582"
2	"2016-04-15 12:53:14,562"
3	"2016-04-15 12:53:15,567"
4	"2016-04-15 12:53:16,596"
7	"2016-04-15 12:53:17,569"
10	"2016-04-15 12:53:18,576"
13	"2016-04-15 12:53:19,576"
14	"2016-04-15 12:53:20,574"
16	"2016-04-15 12:53:21,596"
18	"2016-04-15 12:53:22,577"
19	"2016-04-15 12:53:23,580"
20	"2016-04-15 12:53:24,571"
20	"2016-04-15 12:53:25,556"
20	"2016-04-15 12:53:26,581"
20	"2016-04-15 12:53:27,591"
19	"2016-04-15 12:53:28,590"
18	"2016-04-15 12:53:29,647"
17	"2016-04-15 12:53:30,588"
14	"2016-04-15 12:53:31,593"
12	"2016-04-15 12:53:32,568"
11	"2016-04-15 12:53:33,568"
8	"2016-04-15 12:53:34,641"
4	"2016-04-15 12:53:35,594"
1	"2016-04-15 12:53:36,608"
2	"2016-04-15 12:53:37,640"
4	"2016-04-15 12:53:38,629"
7	"2016-04-15 12:53:39,629"
9	"2016-04-15 12:53:40,655"
13	"2016-04-15 12:53:41,652"
17	"2016-04-15 12:53:42,744"
21	"2016-04-15 12:53:43,649"
25	"2016-04-15 12:53:44,636"
29	"2016-04-15 12:53:45,656"
30	"2016-04-15 12:53:46,650"
31	"2016-04-15 12:53:47,698"
31	"2016-04-15 12:53:48,716"
30	"2016-04-15 12:53:49,719"
29	"2016-04-15 12:53:50,680"
28	"2016-04-15 12:53:51,659"
27	"2016-04-15 12:53:52,641"
25	"2016-04-15 12:53:53,656"
24	"2016-04-15 12:53:54,645"
21	"2016-04-15 12:53:55,690"
16	"2016-04-15 12:53:56,741"
12	"2016-04-15 12:53:57,685"
11	"2016-04-15 12:53:58,701"
8	"2016-04-15 12:53:59,717"
3	"2016-04-15 12:54:00,685"
0	"2016-04-15 12:54:01,671"
0	"2016-04-15 12:54:02,663"
0	"2016-04-15 12:54:03,678"
3	"2016-04-15 12:54:04,680"
5	"2016-04-15 12:54:05,689"
5	"2016-04-15 12:54:06,697"
5	"2016-04-15 12:54:07,670"
4	"2016-04-15 12:54:08,690"
3	"2016-04-15 12:54:09,699"
7	"2016-04-15 12:54:10,685"
14	"2016-04-15 12:54:11,676"
21	"2016-04-15 12:54:12,694"
24	"2016-04-15 12:54:13,726"
24	"2016-04-15 12:54:14,704"
25	"2016-04-15 12:54:15,681"
28	"2016-04-15 12:54:16,669"
31	"2016-04-15 12:54:17,684"
30	"2016-04-15 12:54:18,667"
28	"2016-04-15 12:54:19,672"
26	"2016-04-15 12:54:20,674"
24	"2016-04-15 12:54:21,679"
23	"2016-04-15 12:54:22,669"
23	"2016-04-15 12:54:23,697"
24	"2016-04-15 12:54:24,694"
23	"2016-04-15 12:54:25,731"
16	"2016-04-15 12:54:26,679"
9	"2016-04-15 12:54:27,684"
4	"2016-04-15 12:54:28,703"
1	"2016-04-15 12:54:29,686"
1	"2016-04-15 12:54:30,711"
2	"2016-04-15 12:54:31,678"
7	"2016-04-15 12:54:32,690"
12	"2016-04-15 12:54:33,679"
14	"2016-04-15 12:54:34,705"
15	"2016-04-15 12:54:35,722"
17	"2016-04-15 12:54:36,722"
19	"2016-04-15 12:54:37,729"
21	"2016-04-15 12:54:38,745"
22	"2016-04-15 12:54:39,731"
21	"2016-04-15 12:54:40,740"
20	"2016-04-15 12:54:41,730"
19	"2016-04-15 12:54:42,731"
18	"2016-04-15 12:54:43,740"
17	"2016-04-15 12:54:44,743"
16	"2016-04-15 12:54:45,747"
15	"2016-04-15 12:54:46,719"
14	"2016-04-15 12:54:47,721"
13	"2016-04-15 12:54:48,749"
12	"2016-04-15 12:54:49,731"
11	"2016-04-15 12:54:50,739"
11	"2016-04-15 12:54:51,747"
11	"2016-04-15 12:54:52,749"
10	"2016-04-15 12:54:53,759"
10	"2016-04-15 12:54:54,759"
10	"2016-04-15 12:54:55,759"
11	"2016-04-15 12:54:56,751"
14	"2016-04-15 12:54:57,781"
14	"2016-04-15 12:54:58,768"
11	"2016-04-15 12:54:59,768"
9	"2016-04-15 12:55:00,770"
10	"2016-04-15 12:55:01,761"
15	"2016-04-15 12:55:02,771"
17	"2016-04-15 12:55:03,772"
17	"2016-04-15 12:55:04,754"
16	"2016-04-15 12:55:05,761"
15	"2016-04-15 12:55:06,790"
14	"2016-04-15 12:55:07,790"
14	"2016-04-15 12:55:08,832"
16	"2016-04-15 12:55:09,790"
18	"2016-04-15 12:55:10,791"
20	"2016-04-15 12:55:11,808"
21	"2016-04-15 12:55:12,792"
23	"2016-04-15 12:55:13,792"
25	"2016-04-15 12:55:14,781"
25	"2016-04-15 12:55:15,810"
25	"2016-04-15 12:55:16,782"
27	"2016-04-15 12:55:17,781"
29	"2016-04-15 12:55:18,808"
29	"2016-04-15 12:55:19,798"
29	"2016-04-15 12:55:20,798"
28	"2016-04-15 12:55:21,820"
27	"2016-04-15 12:55:22,832"
28	"2016-04-15 12:55:23,842"
29	"2016-04-15 12:55:24,840"
29	"2016-04-15 12:55:25,858"
28	"2016-04-15 12:55:26,850"
28	"2016-04-15 12:55:27,862"
28	"2016-04-15 12:55:28,851"
28	"2016-04-15 12:55:29,839"
27	"2016-04-15 12:55:30,838"
25	"2016-04-15 12:55:31,842"
24	"2016-04-15 12:55:32,842"
23	"2016-04-15 12:55:33,872"
23	"2016-04-15 12:55:34,873"
21	"2016-04-15 12:55:35,872"
19	"2016-04-15 12:55:36,842"
19	"2016-04-15 12:55:37,861"
19	"2016-04-15 12:55:38,848"
18	"2016-04-15 12:55:39,848"
14	"2016-04-15 12:55:40,850"
8	"2016-04-15 12:55:41,849"
3	"2016-04-15 12:55:42,859"
4	"2016-04-15 12:55:43,842"
5	"2016-04-15 12:55:44,844"
7	"2016-04-15 12:55:45,871"
13	"2016-04-15 12:55:46,870"
17	"2016-04-15 12:55:47,864"
20	"2016-04-15 12:55:48,901"
22	"2016-04-15 12:55:49,880"
24	"2016-04-15 12:55:50,881"
25	"2016-04-15 12:55:51,900"
26	"2016-04-15 12:55:52,895"
26	"2016-04-15 12:55:53,859"
25	"2016-04-15 12:55:54,880"
24	"2016-04-15 12:55:55,892"
24	"2016-04-15 12:55:56,898"
22	"2016-04-15 12:55:57,900"
22	"2016-04-15 12:55:58,882"
21	"2016-04-15 12:55:59,908"
22	"2016-04-15 12:56:00,900"
23	"2016-04-15 12:56:01,916"
24	"2016-04-15 12:56:02,932"
25	"2016-04-15 12:56:03,916"
25	"2016-04-15 12:56:04,912"
25	"2016-04-15 12:56:05,911"
24	"2016-04-15 12:56:06,902"
25	"2016-04-15 12:56:07,909"
27	"2016-04-15 12:56:08,953"
27	"2016-04-15 12:56:09,909"
27	"2016-04-15 12:56:10,932"
27	"2016-04-15 12:56:11,952"
25	"2016-04-15 12:56:12,930"
26	"2016-04-15 12:56:13,913"
27	"2016-04-15 12:56:14,941"
26	"2016-04-15 12:56:15,922"
25	"2016-04-15 12:56:16,910"
24	"2016-04-15 12:56:17,941"
23	"2016-04-15 12:56:18,940"
23	"2016-04-15 12:56:19,939"
22	"2016-04-15 12:56:20,942"
19	"2016-04-15 12:56:21,923"
13	"2016-04-15 12:56:22,913"
7	"2016-04-15 12:56:23,912"
1	"2016-04-15 12:56:24,901"
1	"2016-04-15 12:56:25,922"
3	"2016-04-15 12:56:26,913"
7	"2016-04-15 12:56:27,911"
12	"2016-04-15 12:56:28,903"
15	"2016-04-15 12:56:29,929"
16	"2016-04-15 12:56:30,922"
19	"2016-04-15 12:56:31,921"
22	"2016-04-15 12:56:32,930"
24	"2016-04-15 12:56:33,912"
25	"2016-04-15 12:56:34,903"
24	"2016-04-15 12:56:35,931"
23	"2016-04-15 12:56:36,939"
23	"2016-04-15 12:56:37,943"
20	"2016-04-15 12:56:38,933"
20	"2016-04-15 12:56:39,919"
19	"2016-04-15 12:56:40,931"
17	"2016-04-15 12:56:41,943"
11	"2016-04-15 12:56:42,931"
5	"2016-04-15 12:56:43,933"
1	"2016-04-15 12:56:44,963"
1	"2016-04-15 12:56:45,974"
2	"2016-04-15 12:56:46,982"
4	"2016-04-15 12:56:47,990"
5	"2016-04-15 12:56:48,981"
5	"2016-04-15 12:56:49,976"
7	"2016-04-15 12:56:50,999"
11	"2016-04-15 12:56:51,973"
14	"2016-04-15 12:56:52,980"
14	"2016-04-15 12:56:53,974"
15	"2016-04-15 12:56:54,980"
16	"2016-04-15 12:56:55,993"
15	"2016-04-15 12:56:56,992"
13	"2016-04-15 12:56:57,991"
12	"2016-04-15 12:56:58,999"
11	"2016-04-15 12:57:00,001"
10	"2016-04-15 12:57:00,990"
9	"2016-04-15 12:57:02,001"
9	"2016-04-15 12:57:02,993"
10	"2016-04-15 12:57:03,992"
10	"2016-04-15 12:57:04,998"
11	"2016-04-15 12:57:06,023"
11	"2016-04-15 12:57:07,023"
11	"2016-04-15 12:57:08,006"
11	"2016-04-15 12:57:09,003"
10	"2016-04-15 12:57:10,026"
8	"2016-04-15 12:57:11,002"
5	"2016-04-15 12:57:12,034"
3	"2016-04-15 12:57:13,032"
3	"2016-04-15 12:57:14,032"
5	"2016-04-15 12:57:15,043"
7	"2016-04-15 12:57:16,042"
7	"2016-04-15 12:57:17,032"
8	"2016-04-15 12:57:18,042"
8	"2016-04-15 12:57:19,023"
8	"2016-04-15 12:57:20,031"
6	"2016-04-15 12:57:21,024"
3	"2016-04-15 12:57:22,026"
0	"2016-04-15 12:57:23,042"
0	"2016-04-15 12:57:24,080"
1	"2016-04-15 12:57:25,051"
2	"2016-04-15 12:57:26,042"
3	"2016-04-15 12:57:27,072"
4	"2016-04-15 12:57:28,064"
7	"2016-04-15 12:57:29,072"
7	"2016-04-15 12:57:30,052"
5	"2016-04-15 12:57:31,043"
2	"2016-04-15 12:57:32,054"
0	"2016-04-15 12:57:33,068"
0	"2016-04-15 12:57:34,052"
0	"2016-04-15 12:57:35,051"
0	"2016-04-15 12:57:36,052"
0	"2016-04-15 12:57:37,068"
0	"2016-04-15 12:57:38,053"
0	"2016-04-15 12:57:39,051"
0	"2016-04-15 12:57:40,061"
0	"2016-04-15 12:57:41,054"
0	"2016-04-15 12:57:42,072"
1	"2016-04-15 12:57:43,043"
0	"2016-04-15 12:57:44,072"
1	"2016-04-15 12:57:45,073"
2	"2016-04-15 12:57:46,061"
1	"2016-04-15 12:57:47,100"
1	"2016-04-15 12:57:48,076"
1	"2016-04-15 12:57:49,082"
2	"2016-04-15 12:57:50,104"
0	"2016-04-15 12:57:51,081"
0	"2016-04-15 12:57:52,091"
2	"2016-04-15 12:57:53,093"
4	"2016-04-15 12:57:54,074"
4	"2016-04-15 12:57:55,070"
5	"2016-04-15 12:57:56,093"
4	"2016-04-15 12:57:57,063"
2	"2016-04-15 12:57:58,074"
1	"2016-04-15 12:57:59,081"
0	"2016-04-15 12:58:00,074"
0	"2016-04-15 12:58:01,074"
0	"2016-04-15 12:58:02,081"
0	"2016-04-15 12:58:03,073"
0	"2016-04-15 12:58:04,076"
0	"2016-04-15 12:58:05,073"
0	"2016-04-15 12:58:06,075"
0	"2016-04-15 12:58:07,082"
0	"2016-04-15 12:58:08,091"
0	"2016-04-15 12:58:09,115"
0	"2016-04-15 12:58:10,162"
0	"2016-04-15 12:58:11,113"
0	"2016-04-15 12:58:12,109"
0	"2016-04-15 12:58:13,143"
0	"2016-04-15 12:58:14,141"
0	"2016-04-15 12:58:15,134"
0	"2016-04-15 12:58:16,134"
0	"2016-04-15 12:58:17,155"
2	"2016-04-15 12:58:18,135"
5	"2016-04-15 12:58:19,165"
8	"2016-04-15 12:58:20,163"
9	"2016-04-15 12:58:21,157"
9	"2016-04-15 12:58:22,173"
8	"2016-04-15 12:58:23,173"
9	"2016-04-15 12:58:24,165"
9	"2016-04-15 12:58:25,165"
8	"2016-04-15 12:58:26,175"
6	"2016-04-15 12:58:27,205"
5	"2016-04-15 12:58:28,175"
6	"2016-04-15 12:58:29,175"
9	"2016-04-15 12:58:30,193"
9	"2016-04-15 12:58:31,200"
9	"2016-04-15 12:58:32,193"
8	"2016-04-15 12:58:33,185"
7	"2016-04-15 12:58:34,227"
7	"2016-04-15 12:58:35,195"
6	"2016-04-15 12:58:36,222"
7	"2016-04-15 12:58:37,204"
8	"2016-04-15 12:58:38,196"
4	"2016-04-15 12:58:39,181"
4	"2016-04-15 12:58:40,184"
4	"2016-04-15 12:58:41,202"
3	"2016-04-15 12:58:42,193"
4	"2016-04-15 12:58:43,186"
4	"2016-04-15 12:58:44,194"
4	"2016-04-15 12:58:45,189"
2	"2016-04-15 12:58:46,214"
0	"2016-04-15 12:58:47,182"
0	"2016-04-15 12:58:48,196"
1	"2016-04-15 12:58:49,196"
0	"2016-04-15 12:58:50,194"
1	"2016-04-15 12:58:51,194"
2	"2016-04-15 12:58:52,195"
2	"2016-04-15 12:58:53,186"
0	"2016-04-15 12:58:54,231"
1	"2016-04-15 12:58:55,234"
2	"2016-04-15 12:58:56,217"
1	"2016-04-15 12:58:57,225"
1	"2016-04-15 12:58:58,254"
1	"2016-04-15 12:58:59,254"
0	"2016-04-15 12:59:00,255"
0	"2016-04-15 12:59:01,223"
0	"2016-04-15 12:59:02,226"
0	"2016-04-15 12:59:03,226"
0	"2016-04-15 12:59:04,234"
1	"2016-04-15 12:59:05,235"
3	"2016-04-15 12:59:06,256"
5	"2016-04-15 12:59:07,223"
6	"2016-04-15 12:59:08,236"
7	"2016-04-15 12:59:09,241"
8	"2016-04-15 12:59:10,234"
8	"2016-04-15 12:59:11,235"
10	"2016-04-15 12:59:12,240"
12	"2016-04-15 12:59:13,236"
13	"2016-04-15 12:59:14,225"
12	"2016-04-15 12:59:15,262"
11	"2016-04-15 12:59:16,282"
13	"2016-04-15 12:59:17,255"
12	"2016-04-15 12:59:18,244"
11	"2016-04-15 12:59:19,225"
11	"2016-04-15 12:59:20,224"
10	"2016-04-15 12:59:21,234"
9	"2016-04-15 12:59:22,246"
9	"2016-04-15 12:59:23,243"
9	"2016-04-15 12:59:24,235"
9	"2016-04-15 12:59:25,235"
9	"2016-04-15 12:59:26,246"
10	"2016-04-15 12:59:27,253"
10	"2016-04-15 12:59:28,250"
9	"2016-04-15 12:59:29,246"
9	"2016-04-15 12:59:30,236"
9	"2016-04-15 12:59:31,233"
9	"2016-04-15 12:59:32,255"
8	"2016-04-15 12:59:33,242"
7	"2016-04-15 12:59:34,263"
7	"2016-04-15 12:59:35,254"
9	"2016-04-15 12:59:36,256"
10	"2016-04-15 12:59:37,276"
11	"2016-04-15 12:59:38,246"
12	"2016-04-15 12:59:39,283"
12	"2016-04-15 12:59:40,282"
11	"2016-04-15 12:59:41,297"
10	"2016-04-15 12:59:42,278"
8	"2016-04-15 12:59:43,293"
7	"2016-04-15 12:59:44,303"
7	"2016-04-15 12:59:45,316"
8	"2016-04-15 12:59:46,315"
10	"2016-04-15 12:59:47,295"
12	"2016-04-15 12:59:48,298"
11	"2016-04-15 12:59:49,305"
11	"2016-04-15 12:59:50,303"
10	"2016-04-15 12:59:51,296"
10	"2016-04-15 12:59:52,297"
5	"2016-04-15 12:59:53,325"
2	"2016-04-15 12:59:54,313"
0	"2016-04-15 12:59:55,307"
0	"2016-04-15 12:59:56,305"
4	"2016-04-15 12:59:57,297"
7	"2016-04-15 12:59:58,293"
12	"2016-04-15 12:59:59,297"
14	"2016-04-15 13:00:00,305"
17	"2016-04-15 13:00:01,303"
22	"2016-04-15 13:00:02,303"
22	"2016-04-15 13:00:03,311"
21	"2016-04-15 13:00:04,307"
22	"2016-04-15 13:00:05,297"
24	"2016-04-15 13:00:06,300"
23	"2016-04-15 13:00:07,297"
22	"2016-04-15 13:00:08,313"
22	"2016-04-15 13:00:09,285"
21	"2016-04-15 13:00:10,298"
21	"2016-04-15 13:00:11,336"
19	"2016-04-15 13:00:12,318"
18	"2016-04-15 13:00:13,287"
18	"2016-04-15 13:00:14,327"
18	"2016-04-15 13:00:15,293"
20	"2016-04-15 13:00:16,305"
20	"2016-04-15 13:00:17,320"
19	"2016-04-15 13:00:18,291"
17	"2016-04-15 13:00:19,295"
16	"2016-04-15 13:00:20,325"
14	"2016-04-15 13:00:21,298"
16	"2016-04-15 13:00:22,297"
22	"2016-04-15 13:00:23,301"
29	"2016-04-15 13:00:24,304"
27	"2016-04-15 13:00:25,337"
24	"2016-04-15 13:00:26,297"
22	"2016-04-15 13:00:27,331"
16	"2016-04-15 13:00:28,309"
13	"2016-04-15 13:00:29,336"
15	"2016-04-15 13:00:30,328"
17	"2016-04-15 13:00:31,346"
19	"2016-04-15 13:00:32,348"
18	"2016-04-15 13:00:33,357"
14	"2016-04-15 13:00:34,368"
9	"2016-04-15 13:00:35,398"
4	"2016-04-15 13:00:36,380"
4	"2016-04-15 13:00:37,378"
7	"2016-04-15 13:00:38,382"
9	"2016-04-15 13:00:39,398"
10	"2016-04-15 13:00:40,417"
9	"2016-04-15 13:00:41,434"
7	"2016-04-15 13:00:42,438"
7	"2016-04-15 13:00:43,476"
8	"2016-04-15 13:00:44,477"
9	"2016-04-15 13:00:45,477"
9	"2016-04-15 13:00:46,476"
12	"2016-04-15 13:00:47,464"
15	"2016-04-15 13:00:48,459"
15	"2016-04-15 13:00:49,458"
14	"2016-04-15 13:00:50,453"
15	"2016-04-15 13:00:51,456"
15	"2016-04-15 13:00:52,467"
16	"2016-04-15 13:00:53,456"
16	"2016-04-15 13:00:54,456"
17	"2016-04-15 13:00:55,456"
17	"2016-04-15 13:00:56,437"
19	"2016-04-15 13:00:57,456"
21	"2016-04-15 13:00:58,476"
20	"2016-04-15 13:00:59,456"
16	"2016-04-15 13:01:00,459"
13	"2016-04-15 13:01:01,450"
13	"2016-04-15 13:01:02,446"
16	"2016-04-15 13:01:03,445"
18	"2016-04-15 13:01:04,462"
18	"2016-04-15 13:01:05,452"
18	"2016-04-15 13:01:06,478"
19	"2016-04-15 13:01:07,468"
21	"2016-04-15 13:01:08,496"
21	"2016-04-15 13:01:09,498"
18	"2016-04-15 13:01:10,526"
13	"2016-04-15 13:01:11,508"
7	"2016-04-15 13:01:12,499"
2	"2016-04-15 13:01:13,504"
0	"2016-04-15 13:01:14,507"
2	"2016-04-15 13:01:15,513"
3	"2016-04-15 13:01:16,488"
5	"2016-04-15 13:01:17,532"
7	"2016-04-15 13:01:18,546"
15	"2016-04-15 13:01:19,509"
18	"2016-04-15 13:01:20,512"
21	"2016-04-15 13:01:21,529"
22	"2016-04-15 13:01:22,549"
23	"2016-04-15 13:01:23,553"
25	"2016-04-15 13:01:24,562"
24	"2016-04-15 13:01:25,564"
24	"2016-04-15 13:01:26,605"
22	"2016-04-15 13:01:27,597"
20	"2016-04-15 13:01:28,594"
16	"2016-04-15 13:01:29,606"
10	"2016-04-15 13:01:30,597"
8	"2016-04-15 13:01:31,605"
9	"2016-04-15 13:01:32,601"
11	"2016-04-15 13:01:33,618"
12	"2016-04-15 13:01:34,607"
12	"2016-04-15 13:01:35,598"
11	"2016-04-15 13:01:36,637"
8	"2016-04-15 13:01:37,586"
6	"2016-04-15 13:01:38,599"
8	"2016-04-15 13:01:39,620"
12	"2016-04-15 13:01:40,606"
13	"2016-04-15 13:01:41,607"
11	"2016-04-15 13:01:42,625"
11	"2016-04-15 13:01:43,616"
13	"2016-04-15 13:01:44,589"
14	"2016-04-15 13:01:45,607"
12	"2016-04-15 13:01:46,594"
7	"2016-04-15 13:01:47,599"
6	"2016-04-15 13:01:48,599"
8	"2016-04-15 13:01:49,598"
11	"2016-04-15 13:01:50,602"
11	"2016-04-15 13:01:51,647"
10	"2016-04-15 13:01:52,615"
10	"2016-04-15 13:01:53,608"
9	"2016-04-15 13:01:54,625"
8	"2016-04-15 13:01:55,607"
7	"2016-04-15 13:01:56,603"
7	"2016-04-15 13:01:57,619"
6	"2016-04-15 13:01:58,645"
5	"2016-04-15 13:01:59,629"
3	"2016-04-15 13:02:00,618"
0	"2016-04-15 13:02:01,617"
0	"2016-04-15 13:02:02,619"
0	"2016-04-15 13:02:03,632"
0	"2016-04-15 13:02:04,619"
0	"2016-04-15 13:02:05,626"
1	"2016-04-15 13:02:06,617"
0	"2016-04-15 13:02:07,605"
0	"2016-04-15 13:02:08,609"
0	"2016-04-15 13:02:09,609"
0	"2016-04-15 13:02:10,645"
0	"2016-04-15 13:02:11,627"
0	"2016-04-15 13:02:12,638"
0	"2016-04-15 13:02:13,618"
0	"2016-04-15 13:02:14,638"
0	"2016-04-15 13:02:15,628"
0	"2016-04-15 13:02:16,650"
0	"2016-04-15 13:02:17,636"
0	"2016-04-15 13:02:18,630"
0	"2016-04-15 13:02:19,628"
0	"2016-04-15 13:02:20,659"
0	"2016-04-15 13:02:21,658"
0	"2016-04-15 13:02:22,658"
0	"2016-04-15 13:02:23,646"
0	"2016-04-15 13:02:24,640"
0	"2016-04-15 13:02:25,658"
0	"2016-04-15 13:02:26,670"
0	"2016-04-15 13:02:27,688"
0	"2016-04-15 13:02:28,679"
0	"2016-04-15 13:02:29,680"
0	"2016-04-15 13:02:30,700"
0	"2016-04-15 13:02:31,698"
0	"2016-04-15 13:02:32,670"
0	"2016-04-15 13:02:33,670"
0	"2016-04-15 13:02:34,688"
0	"2016-04-15 13:02:35,670"
0	"2016-04-15 13:02:36,692"
0	"2016-04-15 13:02:37,688"
0	"2016-04-15 13:02:38,718"
0	"2016-04-15 13:02:39,736"
0	"2016-04-15 13:02:40,726"
0	"2016-04-15 13:02:41,730"
0	"2016-04-15 13:02:42,779"
0	"2016-04-15 13:02:43,739"
0	"2016-04-15 13:02:44,730"
0	"2016-04-15 13:02:45,760"
0	"2016-04-15 13:02:46,740"
0	"2016-04-15 13:02:47,748"
0	"2016-04-15 13:02:48,760"
0	"2016-04-15 13:02:49,729"
0	"2016-04-15 13:02:50,758"
0	"2016-04-15 13:02:51,744"
2	"2016-04-15 13:02:52,763"
6	"2016-04-15 13:02:53,739"
7	"2016-04-15 13:02:54,741"
7	"2016-04-15 13:02:55,739"
7	"2016-04-15 13:02:56,729"
